0.000000000000000000e+00,9.199000000000000510e-01,8.075999999999999845e-01,8.932999999999999829e-01,9.533000000000000362e-01,9.484000000000000208e-01,9.284999999999999920e-01
9.374000000000000110e-01,0.000000000000000000e+00,8.629999999999999893e-01,9.183000000000000052e-01,9.454000000000000181e-01,9.461000000000000520e-01,9.272000000000000242e-01
8.833999999999999631e-01,8.869000000000000217e-01,0.000000000000000000e+00,9.041000000000000147e-01,7.358000000000000096e-01,8.965999999999999526e-01,8.820000000000000062e-01
9.300000000000000488e-01,9.275999999999999801e-01,8.853999999999999648e-01,0.000000000000000000e+00,9.273000000000000131e-01,9.356999999999999762e-01,9.240000000000000435e-01
7.048999999999999710e-01,6.461000000000000076e-01,5.879999999999999671e-01,5.924000000000000377e-01,0.000000000000000000e+00,8.677000000000000268e-01,7.486000000000000432e-01
8.857000000000000428e-01,8.324000000000000288e-01,6.868999999999999551e-01,7.703999999999999737e-01,9.633000000000000451e-01,0.000000000000000000e+00,9.073999999999999844e-01
9.225999999999999757e-01,8.897000000000000464e-01,8.213000000000000300e-01,8.802999999999999714e-01,9.555000000000000160e-01,9.566999999999999948e-01,0.000000000000000000e+00
